review_id,text,sentiment,rating
2086,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2087,"Great product, love it! ",positive,5
2088,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2089,"It is okay, nothing special. ",neutral,3
2090,"Great product, love it! Great product, love it! ",positive,5
2091,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2092,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2093,"Great product, love it! Great product, love it! ",positive,5
2094,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2095,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2096,"It is okay, nothing special. ",neutral,3
2097,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2098,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2099,"It is okay, nothing special. ",neutral,3
2100,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2101,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2102,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2103,"Great product, love it! ",positive,5
2104,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2105,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2106,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2107,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2108,"It is okay, nothing special. ",neutral,3
2109,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2110,"It is okay, nothing special. ",neutral,3
2111,"Great product, love it! ",positive,5
2112,"Great product, love it! Great product, love it! ",positive,5
2113,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2114,"It is okay, nothing special. ",neutral,3
2115,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2116,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2117,"Great product, love it! Great product, love it! ",positive,5
2118,"Terrible quality, waste of money. ",negative,1
2119,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2120,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2121,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2122,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2123,"It is okay, nothing special. ",neutral,3
2124,"Great product, love it! ",positive,5
2125,"It is okay, nothing special. ",neutral,3
2126,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2127,"Terrible quality, waste of money. ",negative,1
2128,"Great product, love it! ",positive,5
2129,"It is okay, nothing special. ",neutral,3
2130,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2131,"Great product, love it! ",positive,5
2132,"Great product, love it! ",positive,5
2133,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2134,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2135,"Terrible quality, waste of money. ",negative,1
2136,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2137,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2138,"Terrible quality, waste of money. ",negative,1
2139,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2140,"It is okay, nothing special. ",neutral,3
2141,"It is okay, nothing special. ",neutral,3
2142,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2143,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2144,"Great product, love it! Great product, love it! ",positive,5
2145,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2146,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2147,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2148,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2149,"Terrible quality, waste of money. ",negative,1
2150,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2151,"Great product, love it! Great product, love it! ",positive,5
2152,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2153,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2154,"It is okay, nothing special. ",neutral,3
2155,"Great product, love it! ",positive,5
2156,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2157,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2158,"Great product, love it! Great product, love it! ",positive,5
2159,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2160,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2161,"Terrible quality, waste of money. ",negative,1
2162,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2163,"Great product, love it! Great product, love it! ",positive,5
2164,"It is okay, nothing special. ",neutral,3
2165,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2166,"It is okay, nothing special. ",neutral,3
2167,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2168,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2169,"Terrible quality, waste of money. ",negative,1
2170,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2171,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2172,"Great product, love it! Great product, love it! ",positive,5
2173,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2174,"It is okay, nothing special. ",neutral,3
2175,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2176,"It is okay, nothing special. ",neutral,3
2177,"Great product, love it! Great product, love it! ",positive,5
2178,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2179,"Terrible quality, waste of money. ",negative,1
2180,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2181,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2182,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2183,"Great product, love it! ",positive,5
2184,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2185,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2186,"It is okay, nothing special. ",neutral,3
2187,"It is okay, nothing special. ",neutral,3
2188,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2189,"It is okay, nothing special. ",neutral,3
2190,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2191,"Great product, love it! Great product, love it! ",positive,5
2192,"It is okay, nothing special. ",neutral,3
2193,"Terrible quality, waste of money. ",negative,1
2194,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2195,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2196,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2197,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2198,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2199,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2200,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2201,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2202,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2203,"Great product, love it! Great product, love it! ",positive,5
2204,"Great product, love it! Great product, love it! ",positive,5
2205,"Terrible quality, waste of money. ",negative,1
2206,"It is okay, nothing special. ",neutral,3
2207,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2208,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2209,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2210,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2211,"It is okay, nothing special. ",neutral,3
2212,"It is okay, nothing special. ",neutral,3
2213,"Great product, love it! ",positive,5
2214,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2215,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2216,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2217,"It is okay, nothing special. ",neutral,3
2218,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2219,"It is okay, nothing special. ",neutral,3
2220,"Great product, love it! Great product, love it! ",positive,5
2221,"Terrible quality, waste of money. ",negative,1
2222,"Terrible quality, waste of money. ",negative,1
2223,"Great product, love it! Great product, love it! ",positive,5
2224,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2225,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2226,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2227,"Great product, love it! Great product, love it! ",positive,5
2228,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2229,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2230,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2231,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2232,"Great product, love it! ",positive,5
2233,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2234,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2235,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2236,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2237,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2238,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2239,"Great product, love it! ",positive,5
2240,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2241,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2242,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2243,"Terrible quality, waste of money. ",negative,1
2244,"It is okay, nothing special. ",neutral,3
2245,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2246,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2247,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2248,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2249,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2250,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2251,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2252,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2253,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2254,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2255,"It is okay, nothing special. ",neutral,3
2256,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2257,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2258,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2259,"Great product, love it! ",positive,5
2260,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2261,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2262,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2263,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2264,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2265,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2266,"Terrible quality, waste of money. ",negative,1
2267,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2268,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2269,"Great product, love it! ",positive,5
2270,"Terrible quality, waste of money. ",negative,1
2271,"Great product, love it! Great product, love it! ",positive,5
2272,"Great product, love it! ",positive,5
2273,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2274,"Terrible quality, waste of money. ",negative,1
2275,"It is okay, nothing special. ",neutral,3
2276,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2277,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2278,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2279,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2280,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2281,"Great product, love it! Great product, love it! ",positive,5
2282,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2283,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2284,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2285,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2286,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2287,"It is okay, nothing special. ",neutral,3
2288,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2289,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2290,"Great product, love it! Great product, love it! ",positive,5
2291,"Terrible quality, waste of money. ",negative,1
2292,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2293,"Great product, love it! Great product, love it! ",positive,5
2294,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2295,"Great product, love it! Great product, love it! ",positive,5
2296,"Great product, love it! Great product, love it! ",positive,5
2297,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2298,"Great product, love it! ",positive,5
2299,"Great product, love it! ",positive,5
2300,"Great product, love it! Great product, love it! ",positive,5
2301,"It is okay, nothing special. ",neutral,3
2302,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2303,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2304,"Great product, love it! Great product, love it! ",positive,5
2305,"It is okay, nothing special. ",neutral,3
2306,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2307,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2308,"Terrible quality, waste of money. ",negative,1
2309,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2310,"Great product, love it! Great product, love it! ",positive,5
2311,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2312,"It is okay, nothing special. ",neutral,3
2313,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2314,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2315,"It is okay, nothing special. ",neutral,3
2316,"Great product, love it! ",positive,5
2317,"Great product, love it! Great product, love it! ",positive,5
2318,"Great product, love it! Great product, love it! ",positive,5
2319,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2320,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2321,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2322,"Terrible quality, waste of money. ",negative,1
2323,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2324,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2325,"It is okay, nothing special. ",neutral,3
2326,"It is okay, nothing special. ",neutral,3
2327,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2328,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2329,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2330,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2331,"Great product, love it! ",positive,5
2332,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2333,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2334,"Terrible quality, waste of money. ",negative,1
2335,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2336,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2337,"Terrible quality, waste of money. ",negative,1
2338,"Great product, love it! Great product, love it! ",positive,5
2339,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2340,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2341,"It is okay, nothing special. ",neutral,3
2342,"Great product, love it! ",positive,5
2343,"Great product, love it! Great product, love it! ",positive,5
2344,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2345,"It is okay, nothing special. ",neutral,3
2346,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2347,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2348,"Great product, love it! ",positive,5
2349,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2350,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2351,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2352,"It is okay, nothing special. ",neutral,3
2353,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2354,"It is okay, nothing special. ",neutral,3
2355,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2356,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2357,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2358,"Great product, love it! ",positive,5
2359,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2360,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2361,"Great product, love it! Great product, love it! ",positive,5
2362,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2363,"Great product, love it! Great product, love it! ",positive,5
2364,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2365,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2366,"Great product, love it! Great product, love it! ",positive,5
2367,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2368,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2369,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2370,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2371,"Terrible quality, waste of money. ",negative,1
2372,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2373,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2374,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2375,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2376,"Great product, love it! ",positive,5
2377,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2378,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2379,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2380,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2381,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2382,"It is okay, nothing special. ",neutral,3
2383,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2384,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2385,"Great product, love it! ",positive,5
2386,"Terrible quality, waste of money. ",negative,1
2387,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2388,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2389,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2390,"Terrible quality, waste of money. ",negative,1
2391,"Great product, love it! ",positive,5
2392,"Great product, love it! ",positive,5
2393,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2394,"Great product, love it! ",positive,5
2395,"It is okay, nothing special. ",neutral,3
2396,"Great product, love it! ",positive,5
2397,"Great product, love it! ",positive,5
2398,"Great product, love it! Great product, love it! ",positive,5
2399,"Terrible quality, waste of money. ",negative,1
2400,"Terrible quality, waste of money. ",negative,1
2401,"Great product, love it! Great product, love it! ",positive,5
2402,"Great product, love it! Great product, love it! ",positive,5
2403,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2404,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2405,"Terrible quality, waste of money. ",negative,1
2406,"Terrible quality, waste of money. ",negative,1
2407,"Great product, love it! ",positive,5
2408,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2409,"It is okay, nothing special. ",neutral,3
2410,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2411,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2412,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2413,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2414,"Great product, love it! ",positive,5
2415,"Terrible quality, waste of money. ",negative,1
2416,"It is okay, nothing special. ",neutral,3
2417,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2418,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2419,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2420,"Great product, love it! Great product, love it! ",positive,5
2421,"Great product, love it! ",positive,5
2422,"Great product, love it! ",positive,5
2423,"It is okay, nothing special. ",neutral,3
2424,"Terrible quality, waste of money. ",negative,1
2425,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2426,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2427,"Great product, love it! Great product, love it! ",positive,5
2428,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2429,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2430,"It is okay, nothing special. ",neutral,3
2431,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2432,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2433,"It is okay, nothing special. ",neutral,3
2434,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2435,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2436,"Great product, love it! ",positive,5
2437,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2438,"Great product, love it! Great product, love it! ",positive,5
2439,"Terrible quality, waste of money. ",negative,1
2440,"Great product, love it! Great product, love it! ",positive,5
2441,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2442,"Terrible quality, waste of money. ",negative,1
2443,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2444,"It is okay, nothing special. ",neutral,3
2445,"Great product, love it! Great product, love it! ",positive,5
2446,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2447,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2448,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2449,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2450,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2451,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2452,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2453,"Terrible quality, waste of money. ",negative,1
2454,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2455,"Terrible quality, waste of money. ",negative,1
2456,"Great product, love it! Great product, love it! ",positive,5
2457,"Great product, love it! ",positive,5
2458,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2459,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2460,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2461,"It is okay, nothing special. ",neutral,3
2462,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2463,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2464,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2465,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2466,"Great product, love it! Great product, love it! ",positive,5
2467,"Great product, love it! Great product, love it! ",positive,5
2468,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2469,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2470,"Terrible quality, waste of money. ",negative,1
2471,"Great product, love it! ",positive,5
2472,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2473,"It is okay, nothing special. ",neutral,3
2474,"Terrible quality, waste of money. ",negative,1
2475,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2476,"It is okay, nothing special. ",neutral,3
2477,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2478,"It is okay, nothing special. ",neutral,3
2479,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2480,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2481,"Great product, love it! ",positive,5
2482,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2483,"It is okay, nothing special. ",neutral,3
2484,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2485,"Terrible quality, waste of money. ",negative,1
2486,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2487,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2488,"It is okay, nothing special. ",neutral,3
2489,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2490,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2491,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2492,"Great product, love it! ",positive,5
2493,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2494,"Great product, love it! Great product, love it! ",positive,5
2495,"Terrible quality, waste of money. ",negative,1
2496,"Terrible quality, waste of money. ",negative,1
2497,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2498,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2499,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2500,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
2501,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2502,"It is okay, nothing special. ",neutral,3
2503,"Terrible quality, waste of money. ",negative,1
2504,"It is okay, nothing special. ",neutral,3
2505,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2506,"Great product, love it! ",positive,5
2507,"It is okay, nothing special. ",neutral,3
2508,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2509,"It is okay, nothing special. ",neutral,3
2510,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2511,"Great product, love it! Great product, love it! ",positive,5
2512,"It is okay, nothing special. ",neutral,3
2513,"Great product, love it! Great product, love it! ",positive,5
2514,"Terrible quality, waste of money. ",negative,1
2515,"Terrible quality, waste of money. ",negative,1
2516,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2517,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2518,"Terrible quality, waste of money. ",negative,1
2519,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2520,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2521,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2522,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2523,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2524,"Great product, love it! Great product, love it! ",positive,5
2525,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2526,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2527,"Great product, love it! Great product, love it! ",positive,5
2528,"It is okay, nothing special. ",neutral,3
2529,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
2530,"It is okay, nothing special. ",neutral,3
2531,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2532,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2533,"Great product, love it! Great product, love it! ",positive,5
2534,"Great product, love it! Great product, love it! ",positive,5
2535,"Terrible quality, waste of money. ",negative,1
2536,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2537,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2538,"Great product, love it! ",positive,5
2539,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2540,"It is okay, nothing special. ",neutral,3
2541,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
2542,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
2543,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
